"Time (ms)","Recording (a.u.)"
1.162127353E2,-2.931031957E-2
1.162335695E2,-2.635028958E-2
1.162544036E2,-2.668074518E-2
1.162752377E2,-2.929555252E-2
1.162960718E2,-3.194916621E-2
1.163169059E2,-3.442061320E-2
1.163377401E2,-3.566494584E-2
1.163585742E2,-3.732093424E-2
1.163794083E2,-4.305417091E-2
1.164002424E2,-4.817785695E-2
1.164210766E2,-4.861984402E-2
1.164419107E2,-4.613997415E-2
1.164627448E2,-4.236190021E-2
1.164835789E2,-3.914540634E-2
1.165044130E2,-4.026897997E-2
1.165252472E2,-4.518349841E-2
1.165460813E2,-4.904894903E-2
1.165669154E2,-4.957272112E-2
1.165877495E2,-4.755327478E-2
1.166085837E2,-4.524910450E-2
1.166294178E2,-4.108305275E-2
1.166502519E2,-3.297569975E-2
1.166710860E2,-2.358584478E-2
1.166919201E2,-1.663212478E-2
1.167127543E2,-1.280698739E-2
1.167335884E2,-1.129268017E-2
1.167544225E2,-9.126415476E-3
1.167752566E2,-2.345008543E-3
1.167960908E2,6.593419239E-3
1.168169249E2,1.371972915E-2
1.168377590E2,1.876138896E-2
1.168585931E2,2.302834205E-2
1.168794273E2,2.875144407E-2
1.169002614E2,3.631654754E-2
1.169210955E2,4.351287335E-2
1.169419296E2,4.623726755E-2
1.169627637E2,4.594294727E-2
1.169835979E2,4.860783741E-2
1.170044320E2,5.387341231E-2
1.170252661E2,5.608574301E-2
1.170461002E2,5.299747363E-2
1.170669344E2,4.835936427E-2
1.170877685E2,4.393829405E-2
1.171086026E2,3.888247162E-2
1.171294367E2,3.178586066E-2
1.171502708E2,2.163404226E-2
1.171711050E2,1.329256780E-2
1.171919391E2,1.023914944E-2
1.172127732E2,8.413791656E-3
1.172336073E2,3.935482819E-3
1.172544415E2,-1.127921976E-3
1.172752756E2,-3.315421753E-3
1.172961097E2,-3.027427476E-3
1.173169438E2,-3.158550244E-3
1.173377779E2,-5.011991598E-3
1.173586121E2,-8.728567511E-3
1.173794462E2,-1.314190403E-2
1.174002803E2,-1.481965370E-2
1.174211144E2,-1.376580261E-2
1.174419486E2,-1.500668935E-2
1.174627827E2,-2.005210891E-2
1.174836168E2,-2.238953486E-2
1.175044509E2,-1.534543745E-2
1.175252850E2,-4.218099639E-4
1.175461192E2,1.267344598E-2
1.175669533E2,1.345204655E-2
1.175877874E2,5.137510132E-3
1.176086215E2,1.721860375E-3
1.176294557E2,7.121951785E-3
1.176502898E2,1.216850802E-2
1.176711239E2,1.022497658E-2
1.176919580E2,5.853123032E-3
1.177127922E2,2.954269061E-3
1.177336263E2,-1.365019358E-3
1.177544604E2,-8.788853884E-3
1.177752945E2,-1.697928458E-2
1.177961286E2,-2.463725954E-2
1.178169628E2,-3.427424282E-2
1.178377969E2,-4.451480508E-2
1.178586310E2,-5.188076198E-2
1.178794651E2,-5.474845320E-2
1.179002993E2,-5.603668094E-2
1.179211334E2,-6.168745831E-2
1.179419675E2,-6.898748875E-2
1.179628016E2,-7.008747011E-2
1.179836357E2,-6.184160709E-2
1.180044699E2,-5.189787596E-2
1.180253040E2,-4.837061837E-2
1.180461381E2,-4.738896713E-2
1.180669722E2,-4.655164480E-2
1.180878064E2,-4.837395996E-2
1.181086405E2,-5.473618209E-2
1.181294746E2,-6.403171271E-2
1.181503087E2,-7.057034969E-2
1.181711428E2,-7.243449241E-2
1.181919770E2,-6.865748763E-2
1.182128111E2,-6.201123446E-2
1.182336452E2,-6.164955720E-2
1.182544793E2,-6.957399100E-2
1.182753135E2,-7.603190839E-2
1.182961476E2,-7.541860640E-2
1.183169817E2,-7.417424023E-2
1.183378158E2,-7.319219410E-2
1.183586499E2,-6.685008854E-2
1.183794841E2,-5.817420781E-2
1.184003182E2,-5.352360010E-2
1.184211523E2,-5.352249742E-2
1.184419864E2,-5.353172123E-2
1.184628206E2,-5.230070651E-2
1.184836547E2,-5.258724838E-2
1.185044888E2,-5.414716527E-2
1.185253229E2,-5.775377527E-2
1.185461571E2,-6.305573881E-2
1.185669912E2,-6.626733392E-2
1.185878253E2,-6.737181544E-2
1.186086594E2,-6.702378392E-2
1.186294935E2,-6.679243594E-2
1.186503277E2,-7.152271271E-2
1.186711618E2,-7.984245569E-2
1.186919959E2,-8.415506035E-2
1.187128300E2,-8.116438240E-2
1.187336642E2,-7.531687617E-2
1.187544983E2,-7.095387578E-2
1.187753324E2,-6.983552873E-2
1.187961665E2,-7.245619595E-2
1.188170006E2,-7.711688429E-2
1.188378348E2,-8.005704731E-2
1.188586689E2,-7.696056366E-2
1.188795030E2,-7.287821174E-2
1.189003371E2,-7.494637370E-2
1.189211713E2,-8.014454693E-2
1.189420054E2,-8.174466342E-2
1.189628395E2,-7.736152411E-2
1.189836736E2,-7.405812293E-2
1.190045077E2,-7.823447138E-2
1.190253419E2,-8.785662055E-2
1.190461760E2,-9.494507313E-2
1.190670101E2,-9.273505211E-2
1.190878442E2,-8.698244393E-2
1.191086784E2,-8.537098765E-2
1.191295125E2,-8.594509959E-2
1.191503466E2,-8.433832228E-2
1.191711807E2,-8.233047277E-2
1.191920148E2,-8.457519859E-2
1.192128490E2,-9.163542092E-2
1.192336831E2,-9.972253442E-2
1.192545172E2,-1.020312384E-1
1.192753513E2,-9.654860198E-2
1.192961855E2,-8.607508242E-2
1.193170196E2,-7.244672626E-2
1.193378537E2,-5.932971835E-2
1.193586878E2,-5.096835271E-2
1.193795220E2,-5.185387284E-2
1.194003561E2,-6.174363196E-2
1.194211902E2,-7.153160125E-2
1.194420243E2,-7.520151138E-2
1.194628584E2,-7.225386798E-2
1.194836926E2,-6.452935934E-2
1.195045267E2,-5.465487391E-2
1.195253608E2,-4.326163977E-2
1.195461949E2,-3.361960873E-2
1.195670291E2,-2.746256068E-2
1.195878632E2,-2.494705841E-2
1.196086973E2,-2.669444680E-2
1.196295314E2,-2.643112093E-2
1.196503655E2,-1.849339530E-2
1.196711997E2,-6.743157748E-3
1.196920338E2,3.317591269E-3
1.197128679E2,9.431678802E-3
1.197337020E2,1.350879110E-2
1.197545362E2,1.824235730E-2
1.197753703E2,2.107432298E-2
1.197962044E2,2.285832912E-2
1.198170385E2,2.699121460E-2
1.198378726E2,3.207612783E-2
1.198587068E2,3.632871807E-2
1.198795409E2,3.882921487E-2
1.199003750E2,4.246699065E-2
1.199212091E2,4.919937998E-2
1.199420433E2,5.587329715E-2
1.199628774E2,6.089799851E-2
1.199837115E2,6.240995973E-2
